,_PO_,_PO_.1,_PO_.2,_PO_.3,_PO_.4,_PO_.5,_PO_.6,_PO_.7,_PO_.8,_PO_.9,_PO_.10,_PO_.11,_PO_.12,_PO_.13,_PO_.14,_PO_.15,_PO_.16,_PO_.17,_PO_.18,_PO_.19,_PO_.20,_PO_.21,_PO_.22,_PO_.23,_PO_.24,_PO_.25,_PO_.26,_PO_.27,_PO_.28,_PO_.29,_PO_.30,_PO_.31,_PO_.32,_PO_.33,_PO_.34,_PO_.35,_PO_.36,_PO_.37,_PO_.38,_PO_.39
"  Inventories, Finished Goods",0.0038025892619792242,0.012041061149478994,0.012030039298097563,-0.022663703978349284,-0.023382856101106814,-0.02055556285474144,-0.021637514583640445,0.0034695693319941323,-0.01574151593440217,-0.015797073448950316,-0.024411737358334934,0.026672355461026594,0.02616187678668538,0.025299055926975646,0.01937470002754051,0.02224273648394015,0.013901709438491429,0.014821098112671613,-0.017970330432871343,-0.03312137316424464,0.01669518585705105,-0.03312137316424464,-0.03301644214857649,0.03260137028551784,-0.03347517285723334,-0.03187828746614664,-0.03208699479984952,0.006605309762708221,0.0069221124384212015,0.011776613845629651,-0.09367900937004545,-0.09498249106746262,-0.0935835770456726,-0.09379595062319265,0.01926724468380391,0.02024968053873273,-0.02131124756533994,-0.06088021735265538,0.017871142747350605,0.02024968053873273
"  Inventories, Other",-0.014892305322509364,0.03841349287892687,0.03886093772751468,-0.00724416336234759,-0.0067712124165938345,0.012551557467951092,0.010422448192683845,-0.015797276434547432,0.03814453682211619,0.039108658896704084,-0.007689928806138511,0.04001619523201337,0.038587095229873,0.039447755009442684,0.036660269528146,0.009096687348928618,0.05577021405032333,0.05586593697250993,0.0026400495828817843,-0.010043235317440686,0.03181733437695457,-0.010367796683352692,-0.01080538458849038,0.0037365349080610124,-0.01033217313773694,-0.011856143265775384,-0.01033217313773694,0.020448602853438407,0.01785365102130783,0.03645545298792878,-0.03068549667610934,-0.03058153643617298,-0.03099978624525533,-0.032086131346065826,0.036487300888580855,0.03834841012311202,-0.014791482422329829,-0.00827045510229163,0.036487300888580855,0.03814320616977475
Total Inventories,0.02115105917953055,0.05179901207188854,0.05185971338810157,-0.01739324602237737,-0.011920347145458084,0.004504069351095913,0.00485954864028383,0.018695795314269133,0.01250352635977325,0.01738200847217177,-0.011515691181637248,0.05115460930536774,0.050824981624265284,0.051297932570019036,0.0493722538556793,0.005462648183120691,0.029802050957370874,0.02795308654305529,-0.003609827068238656,-0.014239021081605716,0.00678510295681126,-0.013550987871430022,-0.012834850187740963,0.009271598924347969,-0.01287744549944601,-0.014264905250762516,-0.014721597484189362,-0.006696077539437801,-0.006696077539437801,0.057427087304277424,-0.02951949055260475,-0.02951949055260475,-0.029219397232353318,-0.02849346116820064,0.04783360640869494,0.04756554023417259,-0.010027718674480268,0.020212842103665814,0.04772422270578365,0.04756554023417259
Other Current Assets,0.02072389790005659,0.006630820604391913,0.006219372506088416,0.022589118286517013,0.0219659763811296,0.03461138089504934,0.030780633086038626,0.019636149567439823,0.06255922487011786,0.06278033411988194,0.02252926061242997,0.006380642148594019,0.0060510144674915485,0.005351674645770627,0.009499281465180805,0.005330080933013891,0.017969435491982072,0.018225193560697864,-0.012273922783056081,0.015089647695290385,0.007695383105888802,0.014833889626574597,0.014355271288892898,0.010516046677881568,0.01486951317219035,0.011579494285660887,0.01486951317219035,0.00127168954865872,0.0011598669169703454,0.005379002420628832,0.0012998434668505879,0.0018923999582075935,0.0020976039115448656,0.0020976039115448656,0.010123736670142868,0.009645118332461169,0.02685939258790876,0.05019192779678847,0.010123736670142868,0.010123736670142868
Total Current Assets,-0.02012501181720331,-0.0237748664133218,-0.023928197266063322,0.016848026632419667,0.016848026632419667,0.006218286961468544,-0.014665680690580604,-0.005723318818853606,-0.019566817180132822,-0.019143756356999265,0.016331425862088456,-0.02019156263318614,-0.02014031330764467,-0.025032429347178878,-0.023181474776552632,0.018290943560278074,-0.04258024559871884,-0.04258024559871884,-0.03128071452354857,0.016275912074714648,-0.026661528130652697,0.016905647233144243,0.016905647233144243,0.030232369424418353,0.016941270778759995,0.01625744848774103,0.016941270778759995,-0.009308393551719706,-0.008407668540885652,-0.02622533742846283,0.14548350396246643,0.14498553512397935,0.1468846000694139,0.1468846000694139,-0.01841963782424843,-0.01889825616193013,-0.0007650466882485807,0.16204173742920017,-0.019103460115267402,-0.01889825616193013
Investments And Advances,0.02164227370900851,-0.004208520515141118,0.004873597352987762,-0.047424286426622594,-0.047316823709837676,0.01740799152727513,0.07548800035055465,0.036333037440665274,-0.043368648607044424,-0.04254940584447497,-0.07276937941205885,-0.025018292173319426,-0.025057580277106094,-0.024600738332839652,-0.028793130652685434,-0.017854890305609213,0.016875205990321752,0.016694377783343917,0.0019471484311307536,-0.043894102388512,0.08396683639435637,-0.042704519524335766,-0.044580250285562444,-0.011618084567238774,-0.04316805433002096,-0.04440268640965959,-0.052584552535685836,-0.009405418640547867,-0.017385877427745493,-0.014032446421826206,0.07895091446350365,0.07297709447871745,0.06881742063880916,0.08687207405787664,-0.029340709025086148,-0.029340709025086148,-0.01726854453165067,0.07692414268294318,-0.03811021807851938,-0.05326217558271994
  Land And Improvements,0.03642501871569936,0.00458291437769881,0.002961648235346475,-0.04761398375998041,-0.04761398375998041,0.029691256506836773,0.10472074357182176,0.045203599592264776,-0.04302303304095425,-0.043761127970849974,-0.050601471854288524,-0.027076684069745782,-0.027701847410431878,-0.0282877226473313,-0.030402963707180646,-0.020399503088645785,0.01536992396804561,0.015848542305727305,0.0022381282461074632,-0.04805373845528279,0.0830024230573239,-0.04804817214362348,-0.049773683306616974,-0.016492118191602487,-0.04829523647621646,-0.04801811490966704,-0.048336904146352534,-0.008174448640155364,-0.011241707680934493,0.0019024212564194105,0.0837515652824171,0.08486110942576505,0.08486110942576505,0.0837515652824171,-0.030241658153094677,-0.031600653597837244,-0.009787993475984164,0.08377210642533968,-0.030241658153094677,-0.030566219519006683
  Buildings And Improvements,-0.032541582025335025,0.008397757379840177,0.009049203025084624,-0.012901467033775977,-0.012901467033775977,-0.02437845153349059,-0.0226883128367835,-0.03458773077093753,0.009797561680863601,0.008426281793341076,-0.014424829613068676,0.023104904543015906,0.023335781617220303,0.022980480815250705,0.006422114978232753,0.05734043216956022,0.02463731314451037,0.02509385765988088,0.03267707009498593,-0.015457383262219746,0.04725184903872187,-0.016145110588073684,-0.01549804815722405,0.06311301767598938,-0.016204919366830776,-0.015072866284666676,-0.015532382460632137,0.046439962424550334,0.04673860972097425,0.00624513723621294,0.05480458012300819,0.05559782984787365,0.05552460904399488,0.05527326848196165,0.006429079355092732,0.0065330395950290955,-0.018578635655286557,0.08955270012365338,0.006177738793059497,0.005972534839722225
"  Machinery, Furniture, Equipment",-0.03166018779030491,-0.012367169766520185,-0.01279850679973261,0.009518672221949024,0.009262914153233232,-0.01990035074434292,-0.02083349493683879,-0.03185086204730751,0.01417749033452828,0.00908448542781235,0.01016585055262565,-0.010899725276446625,-0.00773102334782994,-0.020103605599340015,-0.016523346870694833,0.024308779140690084,0.004292757052158209,-0.011325690396493955,-0.018525202968874957,0.0012261658746471433,0.03019608464748135,-2.081305958182792e-05,0.005938925005777787,0.03431539974317882,0.006974404448871917,0.005729895583115612,-0.010883277196053478,0.011222579491679874,0.015536052040598665,-0.010950841653233042,0.06824382784841204,0.05210626961175531,0.06337179300005288,0.05090360761733928,-0.024438737961066007,-0.014888147289460158,-0.014088520663225452,0.10018256127312218,-0.014709685486467809,-0.024438737961066007
  Construction In Progress,-0.010889844993838275,0.005953661991764446,0.007502538299623271,-0.001700811928334235,-0.0008670494704633483,-0.002762321633165214,-0.009703706760561944,-0.03433331066444176,0.02489089970422102,0.02436259743388448,-0.010409011735301562,0.02126565712388381,0.020899275211859775,0.00965299649024599,0.026719836905750808,0.0400411280965388,0.012504365359856707,-0.0028344281695819804,-0.0019501051937451854,0.0014718297675795798,0.019180776242187635,0.001163102567828922,0.009346548973959277,0.046340002050030325,0.009377367677410757,0.009955372066565858,0.00913271470913283,0.019066438409156297,0.030669330569355106,0.005953661991764446,0.04695071858940383,0.0462798884553717,0.04624636259112944,0.045470904668923916,0.02510342525824942,0.024178340684842137,0.00795798864541605,0.08933245833230985,0.024070783961751704,0.023856272491954437
  Other Gross PPE,-0.019723825832736967,-0.015591011715549517,-0.019971243006482134,0.009120388189595605,0.019053005273869703,0.023207652943439037,0.008945529256933276,-0.014764992989315405,0.003180693387957718,-0.0016816819955491414,0.018000659645736324,-0.004673581421109257,0.00044758002967094305,-0.004931524261393883,-0.0019117761698878358,0.042145485120732934,0.007728518565107706,0.009814805249175024,0.01220395839014886,0.0161831185196934,0.01653128398830595,0.017381223522308333,0.012621158222915702,0.04794880274032511,0.015494476225859937,0.015505498077241362,0.015494476225859937,0.026518713101940997,0.02053017032480311,-0.00819732162069895,0.1884906203822142,0.1872893890774262,0.1889328468871069,0.1882069108229542,-0.0065671236451824615,-0.002075031981713869,0.003798693361949817,0.19808541006735647,-0.002075031981713869,-0.002075031981713869
"Gross Property, Plant and Equipment",-0.02569278076052675,-0.005278929930727675,-0.003399547308273217,0.02363647091112852,0.023861784954874055,0.01246906040826175,0.009408434202718266,-0.0034211002487610194,-0.013415460146461704,-0.017159488798269555,0.024915381372498234,-0.025585400314250394,-0.02367402801328811,-0.02579325518748983,-0.006805949158419995,0.04479190263689416,0.01477005238177219,-0.0016909599518259038,-0.003246455875583752,0.009226925535171949,0.01609990302268542,0.009897755669204072,0.008021501894146871,0.04421119941833592,-0.007142850171933307,0.008057125439762624,0.003690030048389431,0.0346048173560316,0.03152188166506291,-0.003233541027798161,0.15814527098496123,0.14392542408483225,0.15309848458111763,0.14776412960812182,-0.007819890158099476,-0.008744974731506764,0.01627432137348003,0.11384876873201262,-0.008744974731506764,-0.008672105505594614
  Accumulated Depreciation,0.004295270868642099,0.05491275478062113,0.05491275478062113,0.015273275456694393,0.014400197830831844,0.06822831024157652,0.04325797163702046,0.03252071369419522,0.07236067791116066,0.07268689023505534,0.014400197830831844,0.046234401698378794,0.04575180399787939,0.04575180399787939,0.039167737922118084,0.04799875028227957,0.06957658582929935,0.06646962119018893,0.050757509135687544,0.015295830142721274,0.07791000458506485,0.013487448481031804,0.013487448481031804,0.0564873415993625,0.015810072026018723,0.014019970072171293,0.012116165411281066,0.03969694683892076,0.04003251219680291,0.053377029246689446,0.18238486596972825,0.18063479638644062,0.18063479638644062,0.181508176127047,0.03987509962911199,0.03373994916390207,0.014476513793433286,0.18780968083174784,0.04033179186253883,0.04117481942395317
"Property, Plant and Equipment",-0.026380944215288662,-0.0032033167880779192,-0.0034890154988034858,0.01507880416199534,0.014823046093279545,0.013182238730666842,0.006795989548601834,-0.004992870955033575,-0.01277635024410136,-0.01654442747078594,0.015661426476989808,-0.02735871076239359,-0.004287674370670423,-0.01967157559068786,-0.0036461479621382265,0.046775312797404316,0.01341150218405265,-0.005403291234242423,-0.0020027712630139925,0.016872636403677886,0.018469699032917827,0.011155606134722548,0.014996382628620684,0.049444088494338116,0.005043884644851247,0.01585466353166946,0.010664910782863244,0.022831917503577957,0.025865506395984547,-0.0028133887358383946,0.15909975884228325,0.1448269703351983,0.1486818632345223,0.1486818632345223,-0.02646293299569028,-0.001775286140603992,0.0040940927606202175,0.13959938651543152,-0.0032651962072009176,-0.0025630084435781814
Intangible Assets,0.01098739056189917,0.01170041401019617,0.014464375025405162,0.029009494180980654,0.02825970604945978,0.02757556352634808,0.01919644970507381,0.017480159538322746,0.05537156763321539,0.05644106934726637,0.023972597753029682,0.006964183933566797,0.0023920952597506645,0.0023920952597506645,-0.003540322398259931,0.010146521637878334,0.025184259348258842,0.00882280032906649,-0.041039062623069944,-0.0041607800689027995,0.009854712329559617,0.005908508423862464,0.0074068069816549,0.010695307879203524,-0.004125156523287047,0.0074143638131557174,0.0041951757356537955,4.156717011169551e-05,-7.440979962700035e-05,0.005914484806346931,0.05664970201978753,0.051690906380568016,0.04407234059961286,0.05136304109925008,-0.0063707550104424825,-0.0063707550104424825,0.015431698390682305,-0.008592783262963524,-0.006278333056913931,-0.007324831772978589
  Goodwill,0.03242643551103193,-0.004250957684216279,0.0028814612291250844,-0.05103261360487761,-0.05103261360487761,0.02838351999061901,0.10301110494625239,0.04330944289941222,-0.04587790830055854,-0.04688692018491618,-0.05103261360487761,-0.02860574695070283,-0.028931112638191866,-0.02957044181359909,-0.03052399402349451,-0.019900220912060246,0.014537169038771855,0.014328461705068974,0.002641169906813588,-0.04626611649140817,0.0857428485376442,-0.04831278845346801,-0.04497539192445934,-0.011411659238207094,-0.04638809254350409,-0.045038917599973534,-0.04608385998688227,-0.009780159682908778,-0.01128786147665144,0.0007917321271926469,0.08732943178010606,0.08732943178010606,0.08535138414006314,0.08535138414006314,-0.030907136422480688,-0.030907136422480688,-0.010533706979548162,0.0837973240018425,-0.031121007550154352,-0.030735529911100467
Other Long Term Assets,-0.00022189573670310667,-0.015266191257097519,-0.015347685340550763,0.03941449174934553,0.04036412795222063,0.004519122575877469,0.005789304006221881,-0.0029394810811207463,0.0269932648860899,0.026309830360795775,0.041699143530031166,0.007785857151854127,0.007211576502473732,0.009225247929448357,-0.006811617524554369,0.002418505941552421,-0.005159611512291879,-0.0059822688697249,-0.024798078891863085,0.037253562810605025,0.0014361568356288372,0.03680993490886649,0.03680993490886649,0.018435006185357112,0.03650151943473093,0.03462066075425301,0.036574388660643074,-0.010165146929076902,-0.008744365306059793,-0.015521949325813309,0.08883621136802655,0.09020068586420896,0.09020068586420896,0.09020068586420896,-0.00641247636333785,-0.008501223645437404,0.04010044423773379,0.1382863736764631,-0.0070098196770253295,-0.0070098196770253295
Total Long-Term Assets,-0.024370733330448355,-0.0035724670287706254,-0.0037384733092456824,0.00818501447558738,0.007728469960216867,0.012791730631962914,0.0070747880593578175,-0.004510583266359126,-0.011762468679494752,-0.010845688959002505,0.00793367391355414,-0.005737828054050951,-0.005387024130024059,-0.003897114063427134,-0.0040270249687821705,0.04936028094897799,0.012049039393442183,0.010787272433471525,0.013257601687663021,0.016491679377101127,0.021167019194441798,0.013939627910729054,0.01661866626380598,0.05245052164745009,0.017349960280149904,0.014737577391199217,0.017349960280149904,0.02578642359484376,0.023242016071820092,-0.002998112834740647,0.15651668530630067,0.15493371128900954,0.1553192330223473,0.15682574110498484,-0.003624184291365717,-0.00386041802776737,0.0166464260967557,0.15081737922570182,-0.002928513820637544,-0.0032688834893961167
